geneA	geneA.ncbi-id	geneA.ensembl-id	geneB	geneB.ncbi-id	geneB.ensembl-id	geneA.perturbation	geneB.perturbation	assay	cell.line	cellosaurus.id	pmid
VHL	NCBIGene:7428	ENSG00000134086	WDR1	NCBIGene:9948	ENSG00000071127	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	ISCU	NCBIGene:23479	ENSG00000136003	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PSMB3	NCBIGene:5691	ENSG00000277791	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	ARCN1	NCBIGene:372	ENSG00000095139	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	UFD1	NCBIGene:7353	ENSG00000070010	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PPA1	NCBIGene:5464	ENSG00000180817	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	UTP20	NCBIGene:27340	ENSG00000120800	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	XPO1	NCBIGene:7514	ENSG00000082898	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	CDK9	NCBIGene:1025	ENSG00000136807	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RHEB	NCBIGene:6009	ENSG00000106615	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	UBA3	NCBIGene:9039	ENSG00000144744	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PSMD7	NCBIGene:5713	ENSG00000103035	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	SRP54	NCBIGene:6729	ENSG00000100883	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPS15A	NCBIGene:6210	ENSG00000134419	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPS25	NCBIGene:6230	ENSG00000118181	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	HNRNPC	NCBIGene:3183	ENSG00000092199	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	ITGAV	NCBIGene:3685	ENSG00000138448	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	GMPPB	NCBIGene:29925	ENSG00000173540	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	ERH	NCBIGene:2079	ENSG00000100632	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	LSM10	NCBIGene:84967	ENSG00000181817	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	TPI1	NCBIGene:7167	ENSG00000111669	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	CDK1	NCBIGene:983	ENSG00000170312	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	EIF3CL	NCBIGene:728689	ENSG00000205609	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	SNRPD2	NCBIGene:6633	ENSG00000125743	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPLP0	NCBIGene:6175	ENSG00000089157	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPL12	NCBIGene:6136	ENSG00000197958	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	TAF2	NCBIGene:6873	ENSG00000064313	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	DDX52	NCBIGene:11056	ENSG00000278053	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	NCL	NCBIGene:4691	ENSG00000115053	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	TIMM10	NCBIGene:26519	ENSG00000134809	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	UBC	NCBIGene:7316	ENSG00000150991	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPL5	NCBIGene:6125	ENSG00000122406	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	CMTR1	NCBIGene:23070	ENSG00000137200	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	VARS2	NCBIGene:57176	ENSG00000137411	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RABGGTB	NCBIGene:5876	ENSG00000137955	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	WDR43	NCBIGene:23160	ENSG00000163811	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	RPL13A	NCBIGene:23521	ENSG00000142541	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	MRPS2	NCBIGene:51116	ENSG00000122140	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	CSTF3	NCBIGene:1479	ENSG00000176102	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	UFM1	NCBIGene:51569	ENSG00000120686	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	POLR3B	NCBIGene:55703	ENSG00000013503	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	NUP85	NCBIGene:79902	ENSG00000125450	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PSMA5	NCBIGene:5686	ENSG00000143106	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PRC1	NCBIGene:9055	ENSG00000198901	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
VHL	NCBIGene:7428	ENSG00000134086	PRPF4	NCBIGene:9128	ENSG00000136875	lof_mutation	CRISPR CAS9	CRISPR-Cas9 Interference assay	A-498	CVCL_1056	31436504
MYC	NCBIGene:4609	ENSG00000136997	GRK3	NCBIGene:157	ENSG00000100077	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MAP2K7	NCBIGene:5609	ENSG00000076984	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	ALDOA	NCBIGene:226	ENSG00000149925	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MAP3K13	NCBIGene:9175	ENSG00000073803	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	ALPK1	NCBIGene:80216	ENSG00000073331	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MATK	NCBIGene:4145	ENSG00000007264	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	AIFM2	NCBIGene:84883	ENSG00000042286	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MCL1	NCBIGene:4170	ENSG00000143384	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NECAB3	NCBIGene:63941	ENSG00000125967	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CENPO	NCBIGene:79172	ENSG00000138092	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SPEG	NCBIGene:10290	ENSG00000072195	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	ARFGEF2	NCBIGene:10564	ENSG00000124198	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MYLK	NCBIGene:4638	ENSG00000065534	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SNRNP200	NCBIGene:23020	ENSG00000144028	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MYO3B	NCBIGene:140469	ENSG00000071909	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	ATP5F1D	NCBIGene:513	ENSG00000099624	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NEIL1	NCBIGene:79661	ENSG00000140398	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	BMPR1A	NCBIGene:657	ENSG00000107779	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NEK2	NCBIGene:4751	ENSG00000117650	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	BNIP2	NCBIGene:663	ENSG00000140299	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NQO2	NCBIGene:4835	ENSG00000124588	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	BOK	NCBIGene:666	ENSG00000176720	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NR1H3	NCBIGene:10062	ENSG00000025434	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	BRD4	NCBIGene:23476	ENSG00000141867	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	NTRK1	NCBIGene:4914	ENSG00000198400	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	BTK	NCBIGene:695	ENSG00000010671	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PAK6	NCBIGene:56924	ENSG00000137843	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	C17orf49	NCBIGene:124944	ENSG00000258315	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PBK	NCBIGene:55872	ENSG00000168078	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	FAM131C	NCBIGene:348487	ENSG00000185519	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PCBD1	NCBIGene:5092	ENSG00000166228	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CAMK1G	NCBIGene:57172	ENSG00000008118	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PDK1	NCBIGene:5163	ENSG00000152256	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CAMK2D	NCBIGene:817	ENSG00000145349	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PES1	NCBIGene:23481	ENSG00000100029	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CAMK2G	NCBIGene:818	ENSG00000148660	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PI4KB	NCBIGene:5298	ENSG00000143393	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CCNK	NCBIGene:8812	ENSG00000090061	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PKN1	NCBIGene:5585	ENSG00000123143	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CDH5	NCBIGene:1003	ENSG00000179776	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	POLA1	NCBIGene:5422	ENSG00000101868	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CDK2	NCBIGene:1017	ENSG00000123374	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	POLH	NCBIGene:5429	ENSG00000170734	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CECR2	NCBIGene:27443	ENSG00000099954	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	POLR2E	NCBIGene:5434	ENSG00000099817	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CPS1	NCBIGene:1373	ENSG00000021826	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	POLR2I	NCBIGene:5438	ENSG00000105258	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CRADD	NCBIGene:8738	ENSG00000169372	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PRC1	NCBIGene:9055	ENSG00000198901	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CDK12	NCBIGene:51755	ENSG00000167258	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PSMC2	NCBIGene:5701	ENSG00000161057	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CSNK1E	NCBIGene:1454	ENSG00000213923	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PTP4A2	NCBIGene:8073	ENSG00000184007	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CTPS1	NCBIGene:1503	ENSG00000171793	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	PTPN9	NCBIGene:5780	ENSG00000169410	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CTSD	NCBIGene:1509	ENSG00000117984	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	RAD21	NCBIGene:5885	ENSG00000164754	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	CXXC1	NCBIGene:30827	ENSG00000154832	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	RASGRF1	NCBIGene:5923	ENSG00000058335	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	DDB2	NCBIGene:1643	ENSG00000134574	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	RASSF7	NCBIGene:8045	ENSG00000099849	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	EFNA5	NCBIGene:1946	ENSG00000184349	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	REV1	NCBIGene:51455	ENSG00000135945	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	FBXO5	NCBIGene:26271	ENSG00000112029	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SCYL1	NCBIGene:57410	ENSG00000142186	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	GLI1	NCBIGene:2735	ENSG00000111087	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SDC4	NCBIGene:6385	ENSG00000124145	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	GNRHR	NCBIGene:2798	ENSG00000109163	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SH3KBP1	NCBIGene:30011	ENSG00000147010	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	GRK1	NCBIGene:6011	ENSG00000185974	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SLC1A4	NCBIGene:6509	ENSG00000115902	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HASPIN	NCBIGene:83903	ENSG00000177602	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SLC25A26	NCBIGene:115286	ENSG00000144741	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	GTF2H4	NCBIGene:2968	ENSG00000213780	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SULF2	NCBIGene:55959	ENSG00000196562	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HCK	NCBIGene:3055	ENSG00000101336	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SULT1A2	NCBIGene:6799	ENSG00000197165	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HECTD3	NCBIGene:79654	ENSG00000126107	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	SUV39H1	NCBIGene:6839	ENSG00000101945	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HPS1	NCBIGene:3257	ENSG00000107521	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	TIE1	NCBIGene:7075	ENSG00000066056	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HSD17B4	NCBIGene:3295	ENSG00000133835	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	TRIB1	NCBIGene:10221	ENSG00000173334	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MRPL58	NCBIGene:3396	ENSG00000167862	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	TRIP13	NCBIGene:9319	ENSG00000071539	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	IGF2R	NCBIGene:3482	ENSG00000197081	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	TRRAP	NCBIGene:8295	ENSG00000196367	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	IRS2	NCBIGene:8660	ENSG00000185950	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	TXK	NCBIGene:7294	ENSG00000074966	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	ITGB5	NCBIGene:3693	ENSG00000082781	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	UBE2I	NCBIGene:7329	ENSG00000103275	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	KIF18A	NCBIGene:81930	ENSG00000121621	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	HAUS7	NCBIGene:55559	ENSG00000213397	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	LATS1	NCBIGene:9113	ENSG00000131023	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	WEE1	NCBIGene:7465	ENSG00000166483	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	LIMK2	NCBIGene:3985	ENSG00000182541	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	WEE2	NCBIGene:494551	ENSG00000214102	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	MAP2K3	NCBIGene:5606	ENSG00000034152	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	WNK1	NCBIGene:65125	ENSG00000060237	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
MYC	NCBIGene:4609	ENSG00000136997	YES1	NCBIGene:7525	ENSG00000176105	overexpression	siRNA	RNA-interference assay	HFF-Myc	CVCL_Y511	22623531
PARP1	NCBIGene:142	ENSG00000143799	PNKP	NCBIGene:11284	ENSG00000039650	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	ATR	NCBIGene:545	ENSG00000175054	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	TTBK1	NCBIGene:84630	ENSG00000146216	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	STK36	NCBIGene:27148	ENSG00000163482	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	PLK1	NCBIGene:5347	ENSG00000166851	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	STK35	NCBIGene:140901	ENSG00000125834	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	ADRA1A	NCBIGene:148	ENSG00000120907	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
PARP1	NCBIGene:142	ENSG00000143799	PIP4K2B	NCBIGene:8396	ENSG00000276293	pharmaceutical	siRNA	competitive hybridization;multicolor competition assay	CAL-51	CVCL_1110	18388863
