id	category	name	iri
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000164597	biolink:Gene	COG5	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000164597	biolink:Gene	COG5	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000133103	biolink:Gene	COG6	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000133103	biolink:Gene	COG6	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000168434	biolink:Gene	COG7	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000168434	biolink:Gene	COG7	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000168434	biolink:Gene	COG7	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000168434	biolink:Gene	COG7	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000213380	biolink:Gene	COG8	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000213380	biolink:Gene	COG8	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000113163	biolink:Gene	CERT1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000112685	biolink:Gene	EXOC2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000131558	biolink:Gene	EXOC4	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000164117	biolink:Gene	FBXO8	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000134049	biolink:Gene	IER3IP1	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000182149	biolink:Gene	IST1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000107036	biolink:Gene	RIC1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000107036	biolink:Gene	RIC1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000107036	biolink:Gene	RIC1	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000107036	biolink:Gene	RIC1	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000107036	biolink:Gene	RIC1	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000145495	biolink:Gene	MARCHF6	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000139977	biolink:Gene	NAA30	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000143393	biolink:Gene	PI4KB	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000115020	biolink:Gene	PIKFYVE	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000221914	biolink:Gene	PPP2R2A	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000076201	biolink:Gene	PTPN23	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000084733	biolink:Gene	RAB10	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000099246	biolink:Gene	RAB18	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000099246	biolink:Gene	RAB18	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000099246	biolink:Gene	RAB18	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000099246	biolink:Gene	RAB18	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000104388	biolink:Gene	RAB2A	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000175582	biolink:Gene	RAB6A	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000107651	biolink:Gene	SEC23IP	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000107651	biolink:Gene	SEC23IP	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000107651	biolink:Gene	SEC23IP	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000113615	biolink:Gene	SEC24A	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000198964	biolink:Gene	SGMS1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000164023	biolink:Gene	SGMS2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000102100	biolink:Gene	SLC35A2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000163681	biolink:Gene	SLMAP	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000092531	biolink:Gene	SNAP23	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000090054	biolink:Gene	SPTLC1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000100596	biolink:Gene	SPTLC2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000165389	biolink:Gene	SPTSSA	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000008282	biolink:Gene	SYPL1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000125304	biolink:Gene	TM9SF2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000170348	biolink:Gene	TMED10	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000170348	biolink:Gene	TMED10	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000086598	biolink:Gene	TMED2	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000086598	biolink:Gene	TMED2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000174695	biolink:Gene	TMEM167A	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000168538	biolink:Gene	TRAPPC11	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000171853	biolink:Gene	TRAPPC12	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000171853	biolink:Gene	TRAPPC12	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000171853	biolink:Gene	TRAPPC12	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000108587	biolink:Gene	GOSR1	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000113597	biolink:Gene	TRAPPC13	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000167515	biolink:Gene	TRAPPC2L	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000113621	biolink:Gene	TXNDC15	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000165006	biolink:Gene	UBAP1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000130939	biolink:Gene	UBE4B	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000115446	biolink:Gene	UNC50	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000138592	biolink:Gene	USP8	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000138592	biolink:Gene	USP8	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000049245	biolink:Gene	VAMP3	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000069329	biolink:Gene	VPS35	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000069329	biolink:Gene	VPS35	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000166887	biolink:Gene	VPS39	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000006715	biolink:Gene	VPS41	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000149823	biolink:Gene	VPS51	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000223501	biolink:Gene	VPS52	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000223501	biolink:Gene	VPS52	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000223501	biolink:Gene	VPS52	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000141252	biolink:Gene	VPS53	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000141252	biolink:Gene	VPS53	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000141252	biolink:Gene	VPS53	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000143952	biolink:Gene	VPS54	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000143952	biolink:Gene	VPS54	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000143952	biolink:Gene	VPS54	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000143952	biolink:Gene	VPS54	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000143952	biolink:Gene	VPS54	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000108587	biolink:Gene	GOSR1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000108587	biolink:Gene	GOSR1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000174903	biolink:Gene	RAB1B	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000167522	biolink:Gene	ANKRD11	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000141867	biolink:Gene	BRD4	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000102974	biolink:Gene	CTCF	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000137770	biolink:Gene	CTDSPL2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000180917	biolink:Gene	CMTR2	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000263001	biolink:Gene	GTF2I	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000143543	biolink:Gene	JTB	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000143543	biolink:Gene	JTB	
ensembl:ENSG00000138069	biolink:Gene	RAB1A	
ensembl:ENSG00000121210	biolink:Gene	TMEM131L	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000121879	biolink:Gene	PIK3CA	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000214517	biolink:Gene	PPME1	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000144840	biolink:Gene	RABL3	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000067560	biolink:Gene	RHOA	
ensembl:ENSG00000108587	biolink:Gene	GOSR1	
ensembl:ENSG00000145860	biolink:Gene	RNF145	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000163125	biolink:Gene	RPRD2	
ensembl:ENSG00000032389	biolink:Gene	EIPR1	
ensembl:ENSG00000138593	biolink:Gene	SECISBP2L	
ensembl:ENSG00000120029	biolink:Gene	ARMH3	
ensembl:ENSG00000138593	biolink:Gene	SECISBP2L	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000169762	biolink:Gene	TAPT1	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000075568	biolink:Gene	TMEM131	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000109332	biolink:Gene	UBE2D3	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000075702	biolink:Gene	WDR62	
ensembl:ENSG00000134851	biolink:Gene	TMEM165	
ensembl:ENSG00000066827	biolink:Gene	ZFAT	
ensembl:ENSG00000188647	biolink:Gene	PTAR1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000093009	biolink:Gene	CDC45	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000093009	biolink:Gene	CDC45	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000145604	biolink:Gene	SKP2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000145604	biolink:Gene	SKP2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000111602	biolink:Gene	TIMELESS	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000149136	biolink:Gene	SSRP1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000172809	biolink:Gene	RPL38	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100142	biolink:Gene	POLR2F	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000070814	biolink:Gene	TCOF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000205571	biolink:Gene	SMN2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000204392	biolink:Gene	LSM2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000196363	biolink:Gene	WDR5	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000115484	biolink:Gene	CCT4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000130741	biolink:Gene	EIF2S3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000108559	biolink:Gene	NUP88	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000149262	biolink:Gene	INTS4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000141030	biolink:Gene	COPS3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000141030	biolink:Gene	COPS3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000075856	biolink:Gene	SART3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000075856	biolink:Gene	SART3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000169727	biolink:Gene	GPS1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000145216	biolink:Gene	FIP1L1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000174243	biolink:Gene	DDX23	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000136003	biolink:Gene	ISCU	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000185883	biolink:Gene	ATP6V0C	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000168237	biolink:Gene	GLYCTK	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000083814	biolink:Gene	ZNF671	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000099817	biolink:Gene	POLR2E	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000233927	biolink:Gene	RPS28	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000177954	biolink:Gene	RPS27	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000113558	biolink:Gene	SKP1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000159140	biolink:Gene	SON	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000107959	biolink:Gene	PITRM1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000163510	biolink:Gene	CWC22	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000163510	biolink:Gene	CWC22	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000101182	biolink:Gene	PSMA7	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100764	biolink:Gene	PSMC1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000082516	biolink:Gene	GEMIN5	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000105640	biolink:Gene	RPL18A	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000156453	biolink:Gene	PCDH1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000147403	biolink:Gene	RPL10	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000147133	biolink:Gene	TAF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100109	biolink:Gene	TFIP11	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000138663	biolink:Gene	COPS4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100028	biolink:Gene	SNRPD3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000240682	biolink:Gene	ISY1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000142541	biolink:Gene	RPL13A	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000105176	biolink:Gene	URI1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000008018	biolink:Gene	PSMB1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000106588	biolink:Gene	PSMA2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000167978	biolink:Gene	SRRM2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100603	biolink:Gene	SNW1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100603	biolink:Gene	SNW1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000184432	biolink:Gene	COPB2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000138326	biolink:Gene	RPS24	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000110619	biolink:Gene	CARS1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000175334	biolink:Gene	BANF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000126883	biolink:Gene	NUP214	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000041357	biolink:Gene	PSMA4	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000196419	biolink:Gene	XRCC6	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000106546	biolink:Gene	AHR	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000181847	biolink:Gene	TIGIT	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000165632	biolink:Gene	TAF3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000165240	biolink:Gene	ATP7A	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000143761	biolink:Gene	ARF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000164134	biolink:Gene	NAA15	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000186529	biolink:Gene	CYP4F3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000151704	biolink:Gene	KCNJ1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000177889	biolink:Gene	UBE2N	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000090061	biolink:Gene	CCNK	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000117560	biolink:Gene	FASLG	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000183760	biolink:Gene	ACP7	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000132670	biolink:Gene	PTPRA	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000198612	biolink:Gene	COPS8	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000046774	biolink:Gene	MAGEC2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000134247	biolink:Gene	PTGFRN	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000151687	biolink:Gene	ANKAR	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000213066	biolink:Gene	CEP43	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000117461	biolink:Gene	PIK3R3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000175063	biolink:Gene	UBE2C	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100266	biolink:Gene	PACSIN2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000133119	biolink:Gene	RFC3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100813	biolink:Gene	ACIN1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000166123	biolink:Gene	GPT2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000137266	biolink:Gene	SLC22A23	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000137812	biolink:Gene	KNL1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000107223	biolink:Gene	EDF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000114796	biolink:Gene	KLHL24	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000007968	biolink:Gene	E2F2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000160014	biolink:Gene	CALM3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000113712	biolink:Gene	CSNK1A1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000197312	biolink:Gene	DDI2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000196562	biolink:Gene	SULF2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000115266	biolink:Gene	APC2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000127586	biolink:Gene	CHTF18	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000140859	biolink:Gene	KIFC3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000184254	biolink:Gene	ALDH1A3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000044446	biolink:Gene	PHKA2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000185722	biolink:Gene	ANKFY1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000169679	biolink:Gene	BUB1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000123064	biolink:Gene	DDX54	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000171766	biolink:Gene	GATM	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000101306	biolink:Gene	MYLK2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000062716	biolink:Gene	VMP1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000153207	biolink:Gene	AHCTF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000111799	biolink:Gene	COL12A1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000018699	biolink:Gene	TTC27	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000170909	biolink:Gene	OSCAR	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000123505	biolink:Gene	AMD1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000126107	biolink:Gene	HECTD3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000177426	biolink:Gene	TGIF1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000108106	biolink:Gene	UBE2S	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000163399	biolink:Gene	ATP1A1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000204217	biolink:Gene	BMPR2	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000072401	biolink:Gene	UBE2D1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000167193	biolink:Gene	CRK	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000113356	biolink:Gene	POLR3G	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000163191	biolink:Gene	S100A11	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000137776	biolink:Gene	SLTM	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000180138	biolink:Gene	CSNK1A1L	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000005175	biolink:Gene	RPAP3	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000150756	biolink:Gene	ATPSCKMT	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000100522	biolink:Gene	GNPNAT1	
ensembl:ENSG00000139687	biolink:Gene	RB1	
ensembl:ENSG00000078589	biolink:Gene	P2RY10	
